Channel Title,Channel Username,ID,Message,Date,Media Path
የጤና ወግ - የጤና መረጃ,@yetenaweg,1166,,2024-09-25 06:38:29+00:00,photos\@yetenaweg_1166.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1165,,2024-09-25 06:38:29+00:00,photos\@yetenaweg_1165.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1164,"💥 ጉርምስና💥

💥ጉርምስና ማለት በአስራዎቹ  የእድሜ ክልል መጀመሪያ ውስጥ የሚገኙ ልጆች የሚያሳዩት አካላዊና ስነ ልቦናዊ ለውጥ ነው ። 
💥ይህ ጊዜ ልጆች ወደ ወጣትነት ለማደግ የሚንደረደሩበት ብዙ የባህሪ ለውጦችን የሚያስተናግዱበት ወቅት ነው። 

👉በጉርምስና ጊዜ የ ሚታዩ ለውጦች ምን ምን ናቸው? 
👉የልጆችና የወላጆች ግንኙነት ምን ይመስላል ? 
👉 ወላጆች ለዚህ ለውጥ ምን አይነት ምላሽ መስጠት አለባቸው?

🔸 ለበለጠ መረጃ: እዚህ ይጫኑ",2024-09-25 06:38:28+00:00,photos\@yetenaweg_1164.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1163,,2024-09-23 08:09:39+00:00,photos\@yetenaweg_1163.mp4
የጤና ወግ - የጤና መረጃ,@yetenaweg,1162,,2024-09-23 08:09:39+00:00,photos\@yetenaweg_1162.mp4
የጤና ወግ - የጤና መረጃ,@yetenaweg,1161,"ዓለም አቀፍ የምልክት ቋንቋ ቀን መስከረም 13 ቀን በመላው ዓለም ተከብሮ ይውላል።

በዚህ ቀን መስማት የተሳናቸው ወገኖችዎን መደገፍ፣ ለሰብአዊ መብቶቻቸው መሟገት እና ለምልክት ቋንቋ ድጋፍዎን ማሳየት አይርሱ።

የጤና ወግ ይህንን ቀን እነዚህን በሕክምና ላይ የሚዘወተሩ የምልክት ቋንቋዎች በመለማመድ እንዲያከብሩ ይጋብዝዎታል።",2024-09-23 08:09:38+00:00,photos\@yetenaweg_1161.mp4
የጤና ወግ - የጤና መረጃ,@yetenaweg,1160,እንኳን ለአዲሱ ዓመት በሰላም አደረሳችሁ።,2024-09-11 07:46:56+00:00,photos\@yetenaweg_1160.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1159,,2024-09-04 19:09:47+00:00,photos\@yetenaweg_1159.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1158,"#ጳጉሜን_ለበጎ 

🩸ደም እንለግስ🩸፣ 
🫀ሕይወትን እንታደግ!

📅የጤና ወግ አመታዊ የደም ልገሳ ፕሮግራም ጳጉሜ 3 እና 4፣ ከብሔራዊ የደም ባንክ አገልግሎት ጋር በመተባበር
🩸እያንዳንዱ ጠብታ ዋጋ አለው፣ የእርስዎ ልገሳ ህይወትን ሊያድን ይችላል።🩸

🏫 📋✏️📚✒️ ደም መለገስ ባይችሉ ለስለእናት የበጎ አድራጎት ድርጅት ልጆች የትምህርት ቁሳቁሶችን  በመለገስ አስተዋፅኦ ያድርጉ።🙌🏾 

📍አድራሻ: ብሔራዊ የደም ባንክ ዋና መስሪያ ቤት ጤና ጥበቃ ሚኒስቴር ግቢ አጠገብ  🗺",2024-09-04 19:09:46+00:00,photos\@yetenaweg_1158.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1157,"📍ቲንያ (ቆረቆር ፣ ጭርት ፣ ጥፍረ መጥምጥ )

▫️ቲንያ የፈንገስ  ኢንፌክሽን  አይነት ሲሆን በዋናነት ቆዳን ፣ ፀጉርን እና ጥፍርን ያጠቃል::

🔻ለበሽታው ተጋላጭ የሚያደርጉ ሁኔታዎች ምንድናቸው?

👉🏽 ይህ የቆዳ በሽታ ማንኛውንም ሰው ሊያጠቃ ይችላል ። ነገር ግን በይበልጥ በሽታን የመከላከል አቅም የሚያደክሙ ህመሞች ያለባቸው ሰዎችን በይበልጥ ሊጎዳ ይችላል ።
ከዚህ በተጨማሪ 
👉🏽 ዝቅተኛ የኑሮ ህኔታ ፣ እድሜ ፣ 
👉🏽 የተፋፈገ እና ሰው የበዛበት የኑሮ ሁኔታ ፣ የግል ንህጽናን ያለመጠበቅ      
👉🏽 የሰውነት በሽታ የመከላከል 
አቅም የሚቀንሱ መድሃኒቶችን መጠቀም

🔺የቲኒያ ፈንገስ አይነቶች በጥቂቱ

▫️ ቲንያ ካፒተስ(ቆረቆር):-በፀጉር ላይ የሚከሰት
 ▫️ቲንያ ኮርፖሪስ(ጭርት):-በሰውነት ቆዳ ላይ የሚከሰት
▫️ቲንያ ፔዲስ :- በእግር ላይ የሚከሰት
▫️ቲንያ ፋሼ :- የፊት ቆዳን የሚያጠቃ  
▫️ቲንያ አንጉየም – ጥፍረ መጥምጥ 
▫️ቲንያ ክሩሪስ :-ይህም በጭን እና በብልት አካባቢ የሚገኝ

🔻የቲንያ ምርመራ እና ህክምና ምን ይመስላል?

🔺የበሽታው መተላለፊያና መከላከያ መንገዶች ምንድናቸው?

♦️እነዚህን እና ሌሎች ጥያቄዎችን መልስ ለማግኘት 👉🏾እዚህ ይጫኑ።

♦️የቴሌግራም ቻናላችንን ለመቀላቀል 👉🏾 እዚህ ይጫኑ።",2024-08-26 17:29:14+00:00,photos\@yetenaweg_1157.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1156,https://t.me/boost/yetenaweg,2024-08-21 21:45:26+00:00,photos\@yetenaweg_1156.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1155,,2024-08-21 10:20:11+00:00,photos\@yetenaweg_1155.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1154,,2024-08-21 10:20:11+00:00,photos\@yetenaweg_1154.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1153,,2024-08-21 10:20:10+00:00,photos\@yetenaweg_1153.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1152,,2024-08-21 10:20:09+00:00,photos\@yetenaweg_1152.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1151,"💥 ቅድመ እርግዝና ክትትል ማለት አንዲት ሴት ከማርገዟ በፊት ስለ አጠቃላይ የእርግዝናው ሒደትና ሊከሰቱ ስለሚችሉ ሁናቴዎች በጥልቀት የምትረዳበት ጊዜ ነው።

👉ይህ ሂደት ለራስና ለሚወለደው ልጅ ጤንነት ወሳኝ ነው።

👉 የቅድመ እርግዝና ክትትል ምን ምን ያካትታል?  

👉ቅድመ እርግዝና ክትትል አላማውና ጥቅሙ ምንድነው?

🔸ስለ ቅድመ እርግዝና ክትትል ዝርዝር መረጃዎች ለማግኘት እዚህ ይጫኑ 

🔸 ለበለጠ መረጃ 
https://yetenaweg.com/",2024-08-21 10:20:09+00:00,photos\@yetenaweg_1151.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1150,,2024-08-19 16:25:15+00:00,photos\@yetenaweg_1150.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1149,ህክምናው እና መከላከያ መንገዶቹ ምን ይመስላሉ ?,2024-08-19 16:25:15+00:00,photos\@yetenaweg_1149.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1148,"የዝንጀሮ ፈንጣጣ እንዴት ከአንድ ሰው ወደ ሌላ ይተላለፋል ? 
ይህን ማወቅ ራስን ከበሽታ ለመከላከል ይረዳል",2024-08-19 16:24:22+00:00,photos\@yetenaweg_1148.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1147,በዝንጀሮ ፈንጣጣ ድንገት ቢያዙ፣ በሽታው ምን ያህል አስጊ ነው?,2024-08-19 16:22:35+00:00,photos\@yetenaweg_1147.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1146,,2024-08-19 16:19:25+00:00,photos\@yetenaweg_1146.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1145,የዝንጀሮ ፈንጣጣ ምልክቶችን ያውቃሉ?,2024-08-19 16:19:25+00:00,photos\@yetenaweg_1145.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1142,,2024-08-19 15:57:04+00:00,photos\@yetenaweg_1142.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1141,,2024-08-19 15:57:03+00:00,photos\@yetenaweg_1141.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1140,,2024-08-19 15:57:03+00:00,photos\@yetenaweg_1140.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1139,,2024-08-19 15:57:02+00:00,photos\@yetenaweg_1139.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1138,,2024-08-19 15:57:02+00:00,photos\@yetenaweg_1138.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1137,,2024-08-19 15:57:01+00:00,photos\@yetenaweg_1137.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1136,,2024-08-19 15:57:01+00:00,photos\@yetenaweg_1136.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1135,"🌍⚠️የዝንጀሮ ፈንጣጣ በሽታ አሁን አሳሳቢ የአለም የጤና ጉዳይ ነው! በፍጥነት እየተስፋፋ ነው እና ትኩረታችንን ይፈልጋል። ⚠️🌍

📚ይህንን በሽታ ለመረዳት እንዲረዳዎ የተዘጋጀውን አጭር መረጃ ያንብቡ።

🔍 የዝንጀሮ ፈንጣጣ ምንድን ነው?
🔄እንዴት ነው የሚተላለፈው
⚠️ምልክቶቹ ምንድን ናቸው?
🩺በሽታው እንዴት ይታወቃል? እንዴትስ ይታከማል?
🛡 እንዴት መከላከል ይቻላል?

🧠ስለ  በሽታው በቂ እውቀት ይኑሮት፣ እራስዎን እና ሌሎችን ይጠብቁ!

✍️ ይህ ፅሁፍ የተፃፈው የ2022 የጤና ወግ የፅሁፍ ውድድር ላይ ተሳታፊ በነበረችው ዮዲት በላይሁን ነው።",2024-08-19 15:57:00+00:00,photos\@yetenaweg_1135.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1134,ከጤና ጥበቃ ሚኒስቴር,2024-08-18 13:36:05+00:00,photos\@yetenaweg_1134.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1133,"በኢትዮጵያ እስካሁን ድረስ በዝንጀሮ ፈንጣጣ (MPox) በሽታ የተያዘ ሰው የለም። 
___

በሀገራችን እስካሁን ድረስ በዝንጀሮ ፈንጣጣ (MPox) የተጠረጠረም ሆነ የተረጋገጠ ታማሚ እንደሌለ እየገለፅን፤ የዝንጀሮ ፈንጣጣ (MPox) በሽታ በዝንጀሮ ፈንጣጣ ቫይረስ አማካኝነት የሚመጣ ሲሆን በወረርሽኝ መልክ ሊከሰት የሚችል በሽታ ነው፡፡ ከበሽታውም ምልክቶች ውስጥ እንደ ትኩሳት፣ ራስ ምታት፣ የዕጢ እብጠት፣ የጡንቻ እና የጀርባ ህመም፣ ሽፍታ፣ የቆዳ ቁስለት እንዲሁም የአቅም ማጣት ይገኙበታል፡፡

በትላንትናው ዕለት የአፍሪካ የበሽታዎች መከላከያና መቆጣጠሪያ ማዕከል ባወጣው መግለጫ መሰረት በ13 የአፍሪካ ሀገራት፣ 2,863 ሰዎች በበሽታ መያዛቸው እና 517 ሰዎች ለህልፈት መዳረጋቸዉ መረጋገጡ የተገለፀ ሲሆን በሽታዉም የህብረተሰብ ጤና አህጉራዊ ደህንነት ስጋት መሆኑን በመጥቀስ የበሽታውን ስርጭት ለመከላከል የሁሉም የአፍሪካ ሃገራት የጋራ እርምጃን የሚጠይቅ መሆኑ ተጠቁሟል።

የጤና ሚኒሰቴር ከኢትዮጵያ የሕብረተሰብ ጤና ኢንስቲትዩት እና ከተለያዩ ባለድርሻ አካላት ጋር በመተባበር የተለያዩ የሕብረተሰብ ጤና አደጋዎችን የቅድመ ዝግጅት፣ የቅኝት እና የምላሽ እንዲሁም የድንበር ጤና ልየታ እና አገልግሎት ስራዎችን የሕብረተሰብ ጤና አደጋዎች ማስተባበሪያ እና ምላሽ ማዕከል በማቋቋም እየሰራ ሲሆን በተለይም ደግሞ በኬንያ አዋሳኝ ሶስት ክልሎች ማለትም በኦሮሚያ፣ በሶማሌ እና በደቡብ ኢትዮጵያ ክልሎች በሚገኙ የመዉጫና መግቢያ ኬላዎች እንዲሁም በቦሌ አለም አቀፍ አየር መንገድ ላይ ከወትሮው በተጠናከረ ሁኔታ የቅኝት እና የልየታ ስራዎችን እየተገበረ ይገኛል፡፡  

በሽታው በቀጥታ ከሰው ወደ ሰው በንክኪ የሚተላለፍ እንደመሆኑ መጠን ከላይ የተጠቀሱትን ምልክቶች የሚያሳይ ማንኛዉም ሰዉ በሚገኝበት ጊዜ በአቅራቢያ ወደሚገኝ የጤና ተቋም ሪፖርት እንዲያደርግ ወይም በ952 እና 8335 ነጻ የስልክ መስመር ጥቆማ እንዲደረግ እያሳስብን ሁሉም አካላት ሊከተሏቸው የሚገቡ ሂደቶችን እና የጥንቃቄ እርምጃዎችን አስመልክቶ በቅርቡ ዝርዝር መግለጫ እንሰጣለን።

Website: moh.gov.et
Facebook: Ministry of Health, Ethiopia
Twitter: x.com/fmohealth
YouTube: @FMoHealthEthiopia
Tiktok: @mohethiopia",2024-08-15 00:54:01+00:00,photos\@yetenaweg_1133.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1132,,2024-08-11 16:48:45+00:00,
የጤና ወግ - የጤና መረጃ,@yetenaweg,1131,,2024-08-11 15:01:05+00:00,
የጤና ወግ - የጤና መረጃ,@yetenaweg,1130,,2024-08-05 17:36:11+00:00,
የጤና ወግ - የጤና መረጃ,@yetenaweg,1129,,2024-08-05 17:34:31+00:00,
የጤና ወግ - የጤና መረጃ,@yetenaweg,1128,,2024-08-05 16:40:39+00:00,photos\@yetenaweg_1128.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1127,"🌀የጤና ወግ በዚህ እሁድ የፊንጢጣ አካባቢ ህመም በሚል ርዕስ አዲስ ውይይት ይዞ ቀርቧል።

💥አንዳንድ የተለመዱ የፊንጢጣ አካባቢ ህመም መንስኤዎች ሄሞሮይድስ፣ የፊንጢጣ መሰንጠቅ፣ የሆድ ድርቀት፣ የፊንጢጣ ካንሰር እንዲሁም የአባላዘር በሽታዎች የተወሰኑት ናቸው።

📍በቴሌግራም ቀጥታ ስርጭት (Telegram live)

🗣እንግዳችን:
👉ዶ/ር ቢኒያም ዮሃንስ (በቅዱስ ጻውሎስ ሆስፒታል የጠቅላላ እና የአንጀት ቀዶ ህክምና ስፔሻሊስት)
👉ዶ/ር ሰለሞን በቀለ (በአ.አ የጤና ሳይንስ ኮሌጅ የጠቅላላ እና የአንጀት ቀዶ ህክምና ስፔሻሊስት እና የቀዶ ህክምና ረዳት ፕሮፌሰር)

🗓እሁድ ነሃሴ 5 2016

⏰ከምሽቱ 12 ሰዓት (በኢትዮጵያ)

⚡️ውይይቱን ለመቀላቀል እዚህ ይጫኑ
https://t.me/yetenaweg?livestream

⚡️የውይይት ቻናላችንን ለመቀላቀል እዚህ ይጫኑ: 👉https://t.me/+dl4juoncBxMyODVh",2024-08-05 16:40:39+00:00,photos\@yetenaweg_1127.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1126,"💥የሽንት ቧንቧ ኢንፌክሽን አና የኩላሊት ጠጠር 

👉 የሽንት ቧንቧ ኢንፌክሽን አና የኩላሊት ጠጠር ምንነት ያውቃሉ? መንስኤ እና አጋላጭ ሁኔታዎቹንስ ያውቃሉ? 

💥 የጤና ወግ ከዚህ ቀደም ስለ የሽንት ቧንቧ ኢንፌክሽን አና የኩላሊት ጠጠር ያደረግነውን ውይይት አሁን በቴሌግራም ቻናላችን ላይ ያዳምጡ።

✨እንግዳችን:
ዶ/ር ሰይፈ በቀለ ጥላሁን

💥ስለ ኩላሊት ጠጠር እና የሽንት ቧንቧ ኢንፌክሽን ለማወቅ ይህንን ውይይት እንጋብዝዎታለን።",2024-08-03 08:14:40+00:00,photos\@yetenaweg_1126.mpeg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1125,"💥  ሄፓታይተስ ቫይረስ ጉበትን በብዛት የሚያጠቃ ኢንፌክሽን ነው።  

➢  የሚከሰተው ከአምስቱ የቫይረስ ወኪሎች በአንዱ ነው፡- HAV፣ HBV፣ HCV፣ ከኤች.ቢ.ቪ ጋር የተገናኘ ዴልታ ወኪል ወይም HDV፣ እና HEV።

 ✍✍ የዘንድሮው የአለም የጉበት ቀን  “የእርምጃ ጊዜው ነው "" ። በሚል መሪ ቃል ይከበራል።

👉በበሽታው ላለመያዝ ማድረግ ያሉብን ቅድመ ጥንቃቄዎች ምንድናቸው?

👉ሄፖታይተስ ክትባት እንዳለው ያውቃሉ?

🔸ስለ ሄፓታይተስ በቂ መረጃ ለማግኘት 
https://yetenaweg.com/%E1%88%84%E1%8D%90%E1%89%B3%E1%8B%AD%E1%89%B0%E1%88%B5hepatitis/

🔸ለበለጠ መረጃ:  https://yetenaweg.com/",2024-07-29 06:30:42+00:00,photos\@yetenaweg_1125.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1124,,2024-07-28 17:01:56+00:00,
የጤና ወግ - የጤና መረጃ,@yetenaweg,1123,ተጀምሯል !!,2024-07-28 15:05:56+00:00,
የጤና ወግ - የጤና መረጃ,@yetenaweg,1122,,2024-07-28 14:57:39+00:00,
የጤና ወግ - የጤና መረጃ,@yetenaweg,1121,,2024-07-22 09:10:12+00:00,photos\@yetenaweg_1121.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1120,"💥በዚህ እሁድ በቴሌግራም ቀጥታ ስርጭት!! 

የጤና ወግ 💫የሴት ልጅ ማረጥ💫 በሚል ርዕስ  ጠቃሚ ውይይት ይዘን ቀርበናል።

💡ማረጥ የሴቶች የወር አበባ ዑደት በቋሚነት የሚያቋርጥበት ተፈጥሯዊ ሂደት ሲሆን በተለምዶ ከ 45 እስከ 55 ዓመት ባለው ጊዜ ውስጥ ይከሰታል።

👉ምልክቶቹ ምንድን ናቸው?
👉መንስኤውስ ምን ሊሆን ይችላል?

🗣እንግዳችን:
👉 ዶ/ር መሰረት አንሳ (የፅንስ እና የማህፀን ህክምና ረዳት ፕሮፌሰር፣ የመካንነት እና ስነ-ተዋልዶ ኢንዶክሪኖሎጂ ሰብስፔሻሊስት)

🗓እሁድ ሀምሌ 21 2016

⏰ከምሽቱ 12 ሰዓት (በኢትዮጵያ)

⚡️ውይይቱን ለመቀላቀል እዚህ ይጫኑ 
👇👇👇👇👇👇👇👇
https://t.me/yetenaweg?livestream

⚡️የውይይት ቻናላችንን ለመቀላቀል እዚህ ይጫኑ: https://t.me/+dl4juoncBxMyODVh",2024-07-22 09:10:11+00:00,photos\@yetenaweg_1120.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1119,,2024-07-21 19:34:24+00:00,
የጤና ወግ - የጤና መረጃ,@yetenaweg,1118,,2024-07-21 17:16:17+00:00,
የጤና ወግ - የጤና መረጃ,@yetenaweg,1117,"አሁን በቀጥታ መከታተል ትችላላችሁ 

https://t.me/yetenaweg?livestream=dda85bfa16440d42d1",2024-07-21 15:53:57+00:00,photos\@yetenaweg_1117.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1116,,2024-07-21 15:00:45+00:00,
የጤና ወግ - የጤና መረጃ,@yetenaweg,1115,"🔖ለምፅ (Vitiligo)

👉🏾በአካላችን ጤናማ ሕዋሶች ውስጥ ሜላኖሳይት የሚባለውን ለቆዳ, ለፀጉር እና ለዐይን ቀለም የሚያመርቱ አካል ሲያጠቃ “ለምፅ” የሚባለውን በሽታ  ያስከትላል::

👉🏻የለምፅ ምልክቶቹ በጥቂቱ፦
  
   🪧በማንኛውም የቆዳ አካባቢ ላይ ሊወጣ ይችላል ፣ ነገር ግን በአብዛኛው ጊዜ፡
በፊት ፣ አንገት ፣ እጅ እና በቆዳ እጥፋቶች ላይ ይከሰታል።

   🪧አንዳንድ ጊዜ የፀጉር ሥሮች ባሉበት (ለምሳሌ፡ የራስ ቆዳዎ) ላይ ሊዳብር ይችላል፡ የዚህን ጊዜ የተጎዳው አካባቢ ላይ ያለው ፀጉር ነጭ ወይም ግራጫ ሊሆን ይችላል።

   🪧ለምፅ ከዓይን ችግሮች ጋርም ሊዛመድ ይችላል፣ 

👉🏻የለምፅ መንስኤዎች ምንድናቸው?

👉🏻ለምፅ ከሰው ወደ ሰው ይተላለፋል ወይ❓

👉🏻ሕክምናውስ ምንድነው?

💥እነዚህን እና ሌሎች ጥያቄዎችን መልስ ለማግኘት እዚህ ይጫኑ።

💥የቴሌግራም ቻናላችንን ለመቀላቀል  እዚህ ይጫኑ።",2024-07-21 07:56:13+00:00,photos\@yetenaweg_1115.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1114,"🥷ግላኮማ  “ዝምተኛው የዕይታ ሌባ”

👀ግላኮማ ብዙውን ጊዜ ዓይነ ስውርነትን  የሚያስከትለው በዝግታ እና በረጅም ጊዜ በመሆኑ “ዝምተኛው የዕይታ ሌባ” በመባል ይታወቃል።

💡የግላኮማ ምንነት፡
ግላኮማ በተለምዶ የዓይን ግፊት በሽታ በመባል የሚታወቅ ቢሆንም የዕይታ ነርቭንና ሬቲናን ከጊዜ ወደ ጊዜ  እየጎዱ የዕይታ አድማስን ለሚቀንሱ እንዲሁም ለዓይነስውርነት ለሚዳርጉ የዓይን እክሎች የተሰጠ የወል የበሽታ ስያሜ ነው።

💡ለግላኮማ ተጋላጭነታችንን የሚጨምሩ ነገሮች በጥቂቱ፦
⚜️እድሜ በተለይ ከ60 በላይ መሆን
⚜️በቤተሰብ ውስጥ የግላኮማ ታሪክ ካለ  በተለይ በመጀመሪያ ዘመድ
⚜️ከቁጥጥር ያለፈ የዓይን ግፊት
⚜️ከቁጥጥር ያለፈ የደም ግፊት እና የስኳር በሽታ
⚜️ዓይን ላይ የሚደርሱ አደጋዎች

💡የክፍት አንግል ግላኮማ  እና ዝግ አንግል ግላኮማ  ምልክቶች ምንድናቸው?

💡የልየታ ምርመራ የሚያስፈልገው ለእነማን ነው? መቼ? በየስንት ጊዜው?

💊ግላኮማ ሕክምናው ምንድነው?


👁እነዚህን እና ሌሎች ጥያቄዎችን መልስ ለማግኘት 👉🏾እዚህ ይጫኑ።

👁የቴሌግራም ቻናላችንን ለመቀላቀል 👉🏾 እዚህ ይጫኑ።",2024-07-18 04:27:10+00:00,photos\@yetenaweg_1114.jpg
የጤና ወግ - የጤና መረጃ,@yetenaweg,1113,,2024-07-16 08:20:51+00:00,
የጤና ወግ - የጤና መረጃ,@yetenaweg,1112,,2024-07-16 05:52:53+00:00,photos\@yetenaweg_1112.jpg
